2020-01-28 18:11:30,b'El Informativo Rebelde: Ratasquilla est\xc3\xa1 vendiendo el P\xc3\xa1ramo de Santurb\xc3\xa1n ... https://t.co/4sLqUWse7w\xe2\x80\xa6 https://t.co/A4ZYoRcSOO'
2020-01-28 18:10:25,"b'RT @bgadenuncia: Por este hpta @ingrodolfohdez fu\xc3\xa9 que catalogaron a #Colombia como el pa\xc3\xads m\xc3\xa1s corrupto del mundo, y @mluciaramirez extra\xc3\xb1\xe2\x80\xa6'"
2020-01-28 18:09:58,b'@IDGJ @ingrodolfohdez @mluciaramirez \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 a aguantar hambre con Luis Carlos preso. \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'
2020-01-28 18:09:09,"b'RT @oscarjahir_: Se\xc3\xb1or @DidierTaveraA, si el gerente del @IDESAN_INFI no renuncia, es porque usted lo respalda. #cambiosidesan @JCOrdonez01\xe2\x80\xa6'"
2020-01-28 18:08:50,b'La herencia de @ingrodolfohdez https://t.co/rqlR4xYQoi'
2020-01-28 17:58:15,"b'RT @bgadenuncia: Por este hpta @ingrodolfohdez fu\xc3\xa9 que catalogaron a #Colombia como el pa\xc3\xads m\xc3\xa1s corrupto del mundo, y @mluciaramirez extra\xc3\xb1\xe2\x80\xa6'"
2020-01-28 17:49:10,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 17:25:56,b'@bgadenuncia @ingrodolfohdez @mluciaramirez Hijuputa p\xc3\xa1gina dr liberales quemados. @bgadenuncia'
2020-01-28 17:16:20,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 17:11:38,b'Trabajo sobre la historia del p\xc3\xa1ramo de Santurb\xc3\xa1n @ingrodolfohdez @JCardenasRey @danovislozano @CarloSotomonte Soy\xe2\x80\xa6 https://t.co/a6QU5cGFU4'
2020-01-28 17:09:39,b'@bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol @ingrodolfohdez @QuinteroCalle Es\xe2\x80\xa6 https://t.co/H2fC2wQ0Id'
2020-01-28 17:08:22,b'Buen d\xc3\xada. Tengo una propuesta de investigaci\xc3\xb3n sobre la explotaci\xc3\xb3n de los ind\xc3\xadgenas en las minas del p\xc3\xa1ramo de San\xe2\x80\xa6 https://t.co/GbewD0xf7z'
