2020-01-25 09:12:10,b'@JaimeAlbertoGo3 @AlvaroUribeVel Paracos everywhere'
2020-01-25 08:48:11,"b'RT AlvaroUribeVel ""https://t.co/PpPnxASS7v""'"
2020-01-25 08:48:11,"b'RT AlvaroUribeVel ""https://t.co/oJDvQS9pjj""'"
2020-01-25 05:02:54,b'@AlvaroUribeVel are they Your black eagles? May be'
2020-01-25 02:43:15,b'@andrescamachom_ @AlvaroUribeVel @ProsperidadCol @JUANCAELBROKY @PizarroMariaJo @petrogustavo @AndresCamiloHR\xe2\x80\xa6 https://t.co/sxSWzNRZzt'
2020-01-25 01:29:56,b'RT @MunozEnith: @AlvaroUribeVel Sublime !!!!!'
2020-01-25 01:28:38,b'@AlvaroUribeVel Sublime !!!!!'
2020-01-25 00:00:30,b'@AlvaroUribeVel Facho triple hp.'
2020-01-24 23:24:09,b'@AlvaroUribeVel Callate!'
2020-01-24 21:48:53,b'@AlvaroUribeVel @CARLOSFMEJIA Grande Uribe grandeeeee!!!!!!!\nThe special one!!!!!'
2020-01-24 19:45:31,b'@AlvaroUribeVel @JustinTrudeau what is your opinion about this?.'
2020-01-24 19:33:03,b'@Frankia25Elena @IvanDuque @AlvaroUribeVel @COL_EJERCITO Amen!!'
2020-01-24 16:47:31,b'RT @mariagiraldom: Obviamente'
2020-01-24 16:40:51,b'Obviamente https://t.co/74yixGn9XX'
2020-01-24 15:48:39,b'@AlvaroUribeVel FAKE'
2020-01-24 15:17:02,b'@Frankia25Elena @IvanDuque @AlvaroUribeVel @COL_EJERCITO Amen'
2020-01-24 13:27:14,b'@AlvaroUribeVel feat. @IvanDuque . https://t.co/QWC929XAC8'
2020-01-24 13:24:19,b'Chao @AlvaroUribeVel https://t.co/hShIcjg4Pd'
2020-01-24 13:02:15,b'@Frankia25Elena @camilojose93 @IvanDuque @AlvaroUribeVel @COL_EJERCITO Amen \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'
2020-01-24 12:34:05,b'@AlvaroUribeVel Antisocial usted'
2020-01-24 12:02:56,b'#ff Spread love everywhere you go. Let no one ever come to you without leaving happier. SMILE 4 great wkend\xe2\x80\xa6 https://t.co/IARZ1234JH'
2020-01-24 11:25:29,b'@AlvaroUribeVel Que lo capturen a usted @AlvaroUribeVel'
2020-01-24 10:35:02,b'@jorgeborjajp @AlvaroUribeVel Miss piggy'
2020-01-24 08:52:59,b'@Frankia25Elena @IvanDuque @AlvaroUribeVel @COL_EJERCITO Amen.'
2020-01-24 04:09:32,b'@WRadioColombia Obvio @AlvaroUribeVel https://t.co/ogZuCYPOzu'
2020-01-24 03:52:22,b'@Frankia25Elena @cicigomezdepena @IvanDuque @AlvaroUribeVel @COL_EJERCITO Amen'
2020-01-24 01:38:40,b'@Patton @AlvaroUribeVel @threadreaderapp unroll'
2020-01-24 00:53:20,b'@Ahorasisoyo @juaquingerardo @Santi_ABASCAL @realDonaldTrump @GloriaAlvarez85 @JeanineAnez @AntonellaMarty @JMilei\xe2\x80\xa6 https://t.co/HEiwIQ7ez9'
2020-01-24 00:52:56,b'@AlvaroUribeVel This shit is Cul...mbia and you know it pretty well !!! I Guess! Last line!!\xf0\x9f\x99\x84'
2020-01-24 00:50:55,"b'This is such a lie, this guys actions against global warming is allow fracking, coal exploitation, African palm gro\xe2\x80\xa6 https://t.co/OG6bGnpHS8'"
2020-01-24 00:22:57,"b'@wef_es @IvanDuque @JaneGoodallInst @infopresidencia That is not true, his government is corrupt, they kill social\xe2\x80\xa6 https://t.co/k7pyFOSu4F'"
2020-01-23 21:49:29,b'RT @leidyhaad: #ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 21:44:00,b'@Mituittier @Themarvindj @Gilberarte @TatanParraM @GustavoBolivar @AlvaroUribeVel carecrimen'
2020-01-23 20:41:45,b'@jhonalejo75 @Themarvindj @Gilberarte @TatanParraM @GustavoBolivar @AlvaroUribeVel Careporky'
2020-01-23 16:36:35,b'RT @leidyhaad: #ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 16:16:37,b'@Uriasv Obvio bobis @AlvaroUribeVel \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2020-01-23 15:38:08,b'@carlos8a210856 @silvioravel @CardonaReynel @AmLuissa @AlvaroUribeVel @G10PAME2 @MOtaloraA @Grettyn70C @herbinhoyos\xe2\x80\xa6 https://t.co/0j2OilMkoi'
2020-01-23 15:20:51,b'@Alvarouribevel obviamente https://t.co/JeoTtKlW4Z'
2020-01-23 14:59:30,b'RT @leidyhaad: #ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 14:58:05,b'@AlvaroUribeVel Ok boomer \xf0\x9f\x91\x8d'
2020-01-23 14:40:09,b'A job well done .. \xf0\x9f\x91\x87\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/ysA3moJvD5'
2020-01-23 14:39:30,b'RT @leidyhaad: #ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 14:34:40,b'RT @_Sarg93: #ElVirusDeColombiaEs obviamente @AlvaroUribeVel'
2020-01-23 14:34:31,b'RT @farodeluzazul: @JFalcon1024 @grilletti3 @lykan_hypers @Mariahuribe1 @YanethRa7 @Julian0rtega @HarrisonFalla21 @IsabelMeja14 @VancliffDe\xe2\x80\xa6'
2020-01-23 14:34:21,b'RT @farodeluzazul: @JFalcon1024 @grilletti3 @lykan_hypers @Mariahuribe1 @YanethRa7 @Julian0rtega @HarrisonFalla21 @IsabelMeja14 @VancliffDe\xe2\x80\xa6'
2020-01-23 14:33:14,b'@JFalcon1024 @grilletti3 @lykan_hypers @Mariahuribe1 @YanethRa7 @Julian0rtega @HarrisonFalla21 @IsabelMeja14\xe2\x80\xa6 https://t.co/gLEh7fpTml'
2020-01-23 14:33:07,b'RT @leidyhaad: #ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 14:29:51,b'#ElVirusDeColombiaEs @AlvaroUribeVel \n\nNo More to say!'
2020-01-23 14:20:31,b'@JFalcon1024 @grilletti3 @lykan_hypers @Mariahuribe1 @YanethRa7 @Julian0rtega @HarrisonFalla21 @IsabelMeja14\xe2\x80\xa6 https://t.co/8Wr4cSkBqN'
2020-01-23 13:15:46,b'@CourPenaleInt International criminal court gentlemen do not leave Colombia and investigate the daily killings of s\xe2\x80\xa6 https://t.co/jFDpHC7ZsJ'
2020-01-23 11:49:15,b'Y usted sin carcel... https://t.co/ZrgvOdjCWi'
2020-01-23 11:17:40,b'#ElVirusDeColombiaEs obviamente @AlvaroUribeVel'
2020-01-23 09:45:46,b'Gentlemen @CourPenaleInt you when you will act in relation to Mr. @AlvaroUribeVel and Colombia can not stand more d\xe2\x80\xa6 https://t.co/HGa5FNv8pJ'
2020-01-23 08:48:05,"b'RT AlvaroUribeVel ""https://t.co/Vm4EFEHJkA""'"
2020-01-23 08:10:55,b'RT @aranguito24: https://t.co/OhYZDXR5qJ\n\n@IntlCrimCourt please and ask for the files of @AlvaroUribeVel\n I know that in 1 Week in his offi\xe2\x80\xa6'
2020-01-23 07:39:45,b'https://t.co/OhYZDXR5qJ\n\n@IntlCrimCourt please and ask for the files of @AlvaroUribeVel\n I know that in 1 Week in h\xe2\x80\xa6 https://t.co/MYjfexZGQp'
2020-01-23 07:37:32,"b'Mr. Fabricio Guariglia please and ask for the files of @AlvaroUribeVel\n I know that in 1 Week in his office, he dic\xe2\x80\xa6 https://t.co/l2nojsS5it'"
2020-01-23 07:34:18,b'@drVictorPratiA @RevistaSemana @AlvaroUribeVel Mr. Fabricio Guariglia please and ask for the files of\xe2\x80\xa6 https://t.co/Csol1obW2l'
2020-01-23 04:16:51,b'@AlvaroUribeVel I love this woman.'
2020-01-23 03:49:38,b'Notable!!! https://t.co/8SFeddC1op'
2020-01-23 03:25:35,b'@AlvaroUribeVel Amen... \xf0\x9f\x98\x89'
2020-01-23 03:11:19,b'@AlvaroUribeVel Callese'
2020-01-23 02:10:11,b'@cesmofuerza @AndresCor91 @AlvaroUribeVel Ome gonorrea ome'
2020-01-23 02:09:22,b'@AlvaroUribeVel Ome gonorrea ome'
2020-01-23 01:44:23,b'@AlvaroUribeVel Mande a the black eagle'
2020-01-23 00:44:55,b'@AlvaroUribeVel Narnia???'
2020-01-23 00:41:45,b'@amezgravis @TomasGuanipa @AlvaroUribeVel Get rid of his ass'
2020-01-22 23:57:19,b'RT @alemar_dul: Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the investiga\xe2\x80\xa6'
2020-01-22 22:28:59,b'@AlvaroUribeVel AMEN'
2020-01-22 21:06:52,"b'@AlvaroUribeVel Jaja joke of today,'"
2020-01-22 20:12:40,b'A @ClaudiaLopez likes!!! https://t.co/g8DcNV75iP'
2020-01-22 20:04:42,b'RT @AlvaroPinzonRod: Super https://t.co/RLCLAOIOX8'
2020-01-22 20:04:03,b'RT @alemar_dul: Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the investiga\xe2\x80\xa6'
2020-01-22 19:55:39,b'@_Matrero @AlvaroUribeVel Expresidente imbecil'
2020-01-22 19:50:50,b'Super https://t.co/RLCLAOIOX8'
2020-01-22 19:46:45,b'@ManuelEsp30 @CeDemocratico @PoliciaColombia @AlvaroUribeVel Falta usted.'
2020-01-22 19:26:51,b'RT @alemar_dul: Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the investiga\xe2\x80\xa6'
2020-01-22 19:08:26,b'@arturogaleanoa @ZuluagaCamila @petrogustavo @JulioRGE @CGTCol @AlvaroUribeVel *imbecil'
2020-01-22 18:57:40,b'RT @alemar_dul: Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the investiga\xe2\x80\xa6'
